,State,Year,Month,Crime Description,Crime Count
450,Andhra Pradesh,2023,8,VEHICLE - STOLEN,1.0
451,Andhra Pradesh,2023,11,VEHICLE - STOLEN,1.0
452,Andhra Pradesh,2023,12,VEHICLE - STOLEN,2.0
453,Bihar,2020,1,ARSON,3.0
454,Bihar,2020,2,ARSON,1.0
455,Bihar,2020,3,ARSON,1.0
456,Bihar,2020,7,ARSON,1.0
457,Bihar,2020,10,ARSON,2.0
458,Bihar,2021,2,ARSON,3.0
459,Bihar,2021,3,ARSON,2.0
460,Bihar,2021,4,ARSON,1.0
461,Bihar,2021,5,ARSON,2.0
462,Bihar,2021,7,ARSON,1.0
463,Bihar,2021,9,ARSON,1.0
464,Bihar,2021,10,ARSON,2.0
465,Bihar,2022,2,ARSON,1.0
466,Bihar,2022,3,ARSON,1.0
467,Bihar,2022,6,ARSON,1.0
468,Bihar,2022,8,ARSON,1.0
469,Bihar,2022,9,ARSON,2.0
470,Bihar,2022,10,ARSON,2.0
471,Bihar,2022,11,ARSON,1.0
472,Bihar,2020,1,ASSAULT,1.0
473,Bihar,2020,2,ASSAULT,1.0
474,Bihar,2020,7,ASSAULT,2.0
475,Bihar,2020,8,ASSAULT,1.0
476,Bihar,2020,9,ASSAULT,2.0
477,Bihar,2020,12,ASSAULT,2.0
478,Bihar,2021,1,ASSAULT,1.0
479,Bihar,2021,4,ASSAULT,1.0
480,Bihar,2021,5,ASSAULT,1.0
481,Bihar,2021,9,ASSAULT,1.0
482,Bihar,2021,12,ASSAULT,1.0
483,Bihar,2022,2,ASSAULT,1.0
484,Bihar,2022,3,ASSAULT,1.0
485,Bihar,2022,4,ASSAULT,1.0
486,Bihar,2022,5,ASSAULT,1.0
487,Bihar,2022,10,ASSAULT,1.0
488,Bihar,2022,11,ASSAULT,2.0
489,Bihar,2022,12,ASSAULT,1.0
490,Bihar,2023,1,ASSAULT,1.0
491,Bihar,2023,2,ASSAULT,1.0
492,Bihar,2023,4,ASSAULT,1.0
493,Bihar,2023,9,ASSAULT,2.0
494,Bihar,2023,10,ASSAULT,2.0
495,Bihar,2023,11,ASSAULT,1.0
496,Bihar,2023,12,ASSAULT,1.0
497,Bihar,2020,2,BURGLARY,1.0
498,Bihar,2020,3,BURGLARY,1.0
499,Bihar,2020,4,BURGLARY,1.0
500,Bihar,2020,7,BURGLARY,2.0
501,Bihar,2020,9,BURGLARY,1.0
502,Bihar,2020,10,BURGLARY,2.0
503,Bihar,2020,12,BURGLARY,2.0
504,Bihar,2021,3,BURGLARY,1.0
505,Bihar,2021,4,BURGLARY,1.0
506,Bihar,2021,5,BURGLARY,1.0
507,Bihar,2022,1,BURGLARY,2.0
508,Bihar,2022,2,BURGLARY,1.0
509,Bihar,2022,5,BURGLARY,1.0
510,Bihar,2022,9,BURGLARY,1.0
511,Bihar,2022,10,BURGLARY,1.0
512,Bihar,2022,12,BURGLARY,1.0
513,Bihar,2023,1,BURGLARY,1.0
514,Bihar,2023,2,BURGLARY,3.0
515,Bihar,2023,5,BURGLARY,1.0
516,Bihar,2023,10,BURGLARY,1.0
517,Bihar,2023,11,BURGLARY,1.0
518,Bihar,2020,2,COUNTERFEITING,1.0
519,Bihar,2020,3,COUNTERFEITING,1.0
520,Bihar,2020,10,COUNTERFEITING,1.0
521,Bihar,2020,11,COUNTERFEITING,1.0
522,Bihar,2021,1,COUNTERFEITING,1.0
523,Bihar,2021,4,COUNTERFEITING,2.0
524,Bihar,2021,6,COUNTERFEITING,1.0
525,Bihar,2021,7,COUNTERFEITING,1.0
526,Bihar,2021,9,COUNTERFEITING,2.0
527,Bihar,2021,10,COUNTERFEITING,1.0
528,Bihar,2022,3,COUNTERFEITING,1.0
529,Bihar,2022,4,COUNTERFEITING,1.0
530,Bihar,2022,10,COUNTERFEITING,1.0
531,Bihar,2022,12,COUNTERFEITING,1.0
532,Bihar,2023,1,COUNTERFEITING,1.0
533,Bihar,2023,6,COUNTERFEITING,1.0
534,Bihar,2023,9,COUNTERFEITING,1.0
535,Bihar,2023,12,COUNTERFEITING,1.0
536,Bihar,2020,2,CYBERCRIME,2.0
537,Bihar,2020,3,CYBERCRIME,1.0
538,Bihar,2020,4,CYBERCRIME,1.0
539,Bihar,2020,5,CYBERCRIME,2.0
540,Bihar,2020,6,CYBERCRIME,2.0
541,Bihar,2020,8,CYBERCRIME,1.0
542,Bihar,2020,10,CYBERCRIME,1.0
543,Bihar,2020,11,CYBERCRIME,1.0
544,Bihar,2020,12,CYBERCRIME,2.0
545,Bihar,2021,1,CYBERCRIME,1.0
546,Bihar,2021,3,CYBERCRIME,1.0
547,Bihar,2021,4,CYBERCRIME,1.0
548,Bihar,2021,7,CYBERCRIME,1.0
549,Bihar,2021,11,CYBERCRIME,2.0
550,Bihar,2022,2,CYBERCRIME,1.0
551,Bihar,2022,4,CYBERCRIME,1.0
552,Bihar,2022,5,CYBERCRIME,1.0
553,Bihar,2022,6,CYBERCRIME,1.0
554,Bihar,2022,10,CYBERCRIME,1.0
555,Bihar,2022,11,CYBERCRIME,1.0
556,Bihar,2023,1,CYBERCRIME,1.0
557,Bihar,2023,3,CYBERCRIME,2.0
558,Bihar,2023,6,CYBERCRIME,1.0
559,Bihar,2023,7,CYBERCRIME,1.0
560,Bihar,2023,9,CYBERCRIME,1.0
561,Bihar,2023,10,CYBERCRIME,2.0
562,Bihar,2020,6,DOMESTIC VIOLENCE,2.0
563,Bihar,2020,7,DOMESTIC VIOLENCE,1.0
564,Bihar,2020,8,DOMESTIC VIOLENCE,1.0
565,Bihar,2020,11,DOMESTIC VIOLENCE,2.0
566,Bihar,2020,12,DOMESTIC VIOLENCE,3.0
567,Bihar,2021,1,DOMESTIC VIOLENCE,1.0
568,Bihar,2021,2,DOMESTIC VIOLENCE,1.0
569,Bihar,2021,3,DOMESTIC VIOLENCE,1.0
570,Bihar,2021,6,DOMESTIC VIOLENCE,1.0
571,Bihar,2021,7,DOMESTIC VIOLENCE,1.0
572,Bihar,2021,8,DOMESTIC VIOLENCE,2.0
573,Bihar,2021,9,DOMESTIC VIOLENCE,1.0
574,Bihar,2021,10,DOMESTIC VIOLENCE,1.0
575,Bihar,2021,11,DOMESTIC VIOLENCE,1.0
576,Bihar,2021,12,DOMESTIC VIOLENCE,1.0
577,Bihar,2022,2,DOMESTIC VIOLENCE,1.0
578,Bihar,2022,6,DOMESTIC VIOLENCE,3.0
579,Bihar,2022,11,DOMESTIC VIOLENCE,1.0
580,Bihar,2023,4,DOMESTIC VIOLENCE,1.0
581,Bihar,2023,6,DOMESTIC VIOLENCE,2.0
582,Bihar,2023,7,DOMESTIC VIOLENCE,1.0
583,Bihar,2023,10,DOMESTIC VIOLENCE,1.0
584,Bihar,2023,11,DOMESTIC VIOLENCE,1.0
585,Bihar,2023,12,DOMESTIC VIOLENCE,1.0
586,Bihar,2020,1,DRUG OFFENSE,1.0
587,Bihar,2020,4,DRUG OFFENSE,2.0
588,Bihar,2020,8,DRUG OFFENSE,1.0
589,Bihar,2020,10,DRUG OFFENSE,1.0
590,Bihar,2020,12,DRUG OFFENSE,1.0
591,Bihar,2021,1,DRUG OFFENSE,1.0
592,Bihar,2021,4,DRUG OFFENSE,1.0
593,Bihar,2021,5,DRUG OFFENSE,1.0
594,Bihar,2021,8,DRUG OFFENSE,2.0
595,Bihar,2021,9,DRUG OFFENSE,1.0
596,Bihar,2021,12,DRUG OFFENSE,1.0
597,Bihar,2022,5,DRUG OFFENSE,1.0
598,Bihar,2022,11,DRUG OFFENSE,1.0
599,Bihar,2023,2,DRUG OFFENSE,3.0
600,Bihar,2023,3,DRUG OFFENSE,1.0
601,Bihar,2023,7,DRUG OFFENSE,2.0
602,Bihar,2023,8,DRUG OFFENSE,1.0
603,Bihar,2023,10,DRUG OFFENSE,3.0
604,Bihar,2023,11,DRUG OFFENSE,1.0
605,Bihar,2020,2,EXTORTION,1.0
606,Bihar,2020,7,EXTORTION,2.0
607,Bihar,2020,9,EXTORTION,1.0
608,Bihar,2020,10,EXTORTION,1.0
609,Bihar,2020,12,EXTORTION,1.0
610,Bihar,2021,1,EXTORTION,1.0
611,Bihar,2021,3,EXTORTION,1.0
612,Bihar,2021,6,EXTORTION,2.0
613,Bihar,2021,7,EXTORTION,2.0
614,Bihar,2021,8,EXTORTION,1.0
615,Bihar,2021,9,EXTORTION,1.0
616,Bihar,2021,11,EXTORTION,1.0
617,Bihar,2022,2,EXTORTION,1.0
618,Bihar,2022,4,EXTORTION,1.0
619,Bihar,2022,7,EXTORTION,2.0
620,Bihar,2022,8,EXTORTION,3.0
621,Bihar,2022,11,EXTORTION,2.0
622,Bihar,2022,12,EXTORTION,1.0
623,Bihar,2023,7,EXTORTION,1.0
624,Bihar,2023,8,EXTORTION,1.0
625,Bihar,2023,9,EXTORTION,1.0
626,Bihar,2023,11,EXTORTION,2.0
627,Bihar,2023,12,EXTORTION,1.0
628,Bihar,2020,4,FIREARM OFFENSE,1.0
629,Bihar,2020,6,FIREARM OFFENSE,2.0
630,Bihar,2020,8,FIREARM OFFENSE,1.0
631,Bihar,2020,9,FIREARM OFFENSE,2.0
632,Bihar,2020,12,FIREARM OFFENSE,3.0
633,Bihar,2021,1,FIREARM OFFENSE,1.0
634,Bihar,2021,4,FIREARM OFFENSE,1.0
635,Bihar,2021,8,FIREARM OFFENSE,1.0
636,Bihar,2021,9,FIREARM OFFENSE,1.0
637,Bihar,2021,12,FIREARM OFFENSE,1.0
638,Bihar,2022,1,FIREARM OFFENSE,1.0
639,Bihar,2022,3,FIREARM OFFENSE,1.0
640,Bihar,2022,4,FIREARM OFFENSE,1.0
641,Bihar,2022,5,FIREARM OFFENSE,2.0
642,Bihar,2022,10,FIREARM OFFENSE,1.0
643,Bihar,2022,11,FIREARM OFFENSE,3.0
644,Bihar,2022,12,FIREARM OFFENSE,1.0
645,Bihar,2023,7,FIREARM OFFENSE,1.0
646,Bihar,2023,8,FIREARM OFFENSE,1.0
647,Bihar,2023,11,FIREARM OFFENSE,2.0
648,Bihar,2020,5,FRAUD,2.0
649,Bihar,2020,6,FRAUD,1.0
650,Bihar,2020,8,FRAUD,1.0
651,Bihar,2020,10,FRAUD,1.0
652,Bihar,2021,1,FRAUD,1.0
653,Bihar,2021,2,FRAUD,1.0
654,Bihar,2021,3,FRAUD,1.0
655,Bihar,2021,5,FRAUD,1.0
656,Bihar,2021,7,FRAUD,1.0
657,Bihar,2021,8,FRAUD,2.0
658,Bihar,2021,9,FRAUD,1.0
659,Bihar,2021,10,FRAUD,2.0
660,Bihar,2021,12,FRAUD,2.0
661,Bihar,2022,4,FRAUD,1.0
662,Bihar,2022,6,FRAUD,2.0
663,Bihar,2022,7,FRAUD,1.0
664,Bihar,2023,1,FRAUD,1.0
665,Bihar,2023,4,FRAUD,1.0
666,Bihar,2023,7,FRAUD,1.0
667,Bihar,2023,10,FRAUD,2.0
668,Bihar,2023,12,FRAUD,1.0
669,Bihar,2020,2,HOMICIDE,1.0
670,Bihar,2020,4,HOMICIDE,1.0
671,Bihar,2020,7,HOMICIDE,1.0
672,Bihar,2020,12,HOMICIDE,2.0
673,Bihar,2021,2,HOMICIDE,2.0
674,Bihar,2021,3,HOMICIDE,1.0
675,Bihar,2021,6,HOMICIDE,1.0
676,Bihar,2022,1,HOMICIDE,1.0
677,Bihar,2022,2,HOMICIDE,2.0
678,Bihar,2022,5,HOMICIDE,1.0
679,Bihar,2022,7,HOMICIDE,2.0
680,Bihar,2022,10,HOMICIDE,1.0
681,Bihar,2022,12,HOMICIDE,1.0
682,Bihar,2023,2,HOMICIDE,1.0
683,Bihar,2023,3,HOMICIDE,1.0
684,Bihar,2020,2,IDENTITY THEFT,1.0
685,Bihar,2020,7,IDENTITY THEFT,1.0
686,Bihar,2020,11,IDENTITY THEFT,1.0
687,Bihar,2020,12,IDENTITY THEFT,2.0
688,Bihar,2021,1,IDENTITY THEFT,1.0
689,Bihar,2021,2,IDENTITY THEFT,1.0
690,Bihar,2021,3,IDENTITY THEFT,1.0
691,Bihar,2021,4,IDENTITY THEFT,2.0
692,Bihar,2021,7,IDENTITY THEFT,1.0
693,Bihar,2021,8,IDENTITY THEFT,1.0
694,Bihar,2021,9,IDENTITY THEFT,1.0
695,Bihar,2021,11,IDENTITY THEFT,2.0
696,Bihar,2022,1,IDENTITY THEFT,1.0
697,Bihar,2022,2,IDENTITY THEFT,2.0
698,Bihar,2022,3,IDENTITY THEFT,2.0
699,Bihar,2022,5,IDENTITY THEFT,1.0
700,Bihar,2022,6,IDENTITY THEFT,1.0
701,Bihar,2022,7,IDENTITY THEFT,1.0
702,Bihar,2022,10,IDENTITY THEFT,1.0
703,Bihar,2023,1,IDENTITY THEFT,1.0
704,Bihar,2023,2,IDENTITY THEFT,1.0
705,Bihar,2023,3,IDENTITY THEFT,1.0
706,Bihar,2023,6,IDENTITY THEFT,1.0
707,Bihar,2023,9,IDENTITY THEFT,1.0
708,Bihar,2023,12,IDENTITY THEFT,1.0
709,Bihar,2020,3,ILLEGAL POSSESSION,1.0
710,Bihar,2020,4,ILLEGAL POSSESSION,1.0
711,Bihar,2020,6,ILLEGAL POSSESSION,2.0
712,Bihar,2020,8,ILLEGAL POSSESSION,1.0
713,Bihar,2020,10,ILLEGAL POSSESSION,2.0
714,Bihar,2020,11,ILLEGAL POSSESSION,1.0
715,Bihar,2021,9,ILLEGAL POSSESSION,1.0
716,Bihar,2021,11,ILLEGAL POSSESSION,1.0
717,Bihar,2021,12,ILLEGAL POSSESSION,1.0
718,Bihar,2022,3,ILLEGAL POSSESSION,2.0
719,Bihar,2022,4,ILLEGAL POSSESSION,1.0
720,Bihar,2022,5,ILLEGAL POSSESSION,1.0
721,Bihar,2022,6,ILLEGAL POSSESSION,1.0
722,Bihar,2022,9,ILLEGAL POSSESSION,1.0
723,Bihar,2022,10,ILLEGAL POSSESSION,1.0
724,Bihar,2022,11,ILLEGAL POSSESSION,1.0
725,Bihar,2023,1,ILLEGAL POSSESSION,1.0
726,Bihar,2023,7,ILLEGAL POSSESSION,2.0
727,Bihar,2023,10,ILLEGAL POSSESSION,1.0
728,Bihar,2023,11,ILLEGAL POSSESSION,1.0
729,Bihar,2020,1,KIDNAPPING,1.0
730,Bihar,2020,6,KIDNAPPING,1.0
731,Bihar,2020,8,KIDNAPPING,1.0
732,Bihar,2020,9,KIDNAPPING,1.0
733,Bihar,2020,11,KIDNAPPING,1.0
734,Bihar,2021,1,KIDNAPPING,1.0
735,Bihar,2021,4,KIDNAPPING,1.0
736,Bihar,2021,8,KIDNAPPING,1.0
737,Bihar,2021,9,KIDNAPPING,2.0
738,Bihar,2021,10,KIDNAPPING,1.0
739,Bihar,2022,2,KIDNAPPING,1.0
740,Bihar,2022,4,KIDNAPPING,1.0
741,Bihar,2022,5,KIDNAPPING,2.0
742,Bihar,2022,6,KIDNAPPING,1.0
743,Bihar,2022,9,KIDNAPPING,2.0
744,Bihar,2022,11,KIDNAPPING,1.0
745,Bihar,2022,12,KIDNAPPING,1.0
746,Bihar,2023,2,KIDNAPPING,1.0
747,Bihar,2023,5,KIDNAPPING,2.0
748,Bihar,2023,6,KIDNAPPING,1.0
749,Bihar,2023,7,KIDNAPPING,1.0
750,Bihar,2023,11,KIDNAPPING,1.0
751,Bihar,2020,5,PUBLIC INTOXICATION,3.0
752,Bihar,2020,6,PUBLIC INTOXICATION,1.0
753,Bihar,2020,7,PUBLIC INTOXICATION,2.0
754,Bihar,2020,10,PUBLIC INTOXICATION,1.0
755,Bihar,2020,11,PUBLIC INTOXICATION,1.0
756,Bihar,2020,12,PUBLIC INTOXICATION,1.0
757,Bihar,2021,2,PUBLIC INTOXICATION,1.0
758,Bihar,2021,4,PUBLIC INTOXICATION,1.0
759,Bihar,2021,6,PUBLIC INTOXICATION,2.0
760,Bihar,2021,8,PUBLIC INTOXICATION,1.0
761,Bihar,2022,2,PUBLIC INTOXICATION,1.0
762,Bihar,2022,3,PUBLIC INTOXICATION,2.0
763,Bihar,2022,4,PUBLIC INTOXICATION,1.0
764,Bihar,2022,9,PUBLIC INTOXICATION,1.0
765,Bihar,2022,10,PUBLIC INTOXICATION,1.0
766,Bihar,2022,12,PUBLIC INTOXICATION,2.0
767,Bihar,2023,3,PUBLIC INTOXICATION,2.0
768,Bihar,2023,4,PUBLIC INTOXICATION,1.0
769,Bihar,2023,5,PUBLIC INTOXICATION,2.0
770,Bihar,2023,6,PUBLIC INTOXICATION,1.0
771,Bihar,2023,7,PUBLIC INTOXICATION,1.0
772,Bihar,2023,8,PUBLIC INTOXICATION,1.0
773,Bihar,2023,12,PUBLIC INTOXICATION,1.0
774,Bihar,2020,1,ROBBERY,2.0
775,Bihar,2020,2,ROBBERY,1.0
776,Bihar,2020,4,ROBBERY,1.0
777,Bihar,2020,5,ROBBERY,3.0
778,Bihar,2020,8,ROBBERY,1.0
779,Bihar,2020,9,ROBBERY,1.0
780,Bihar,2021,1,ROBBERY,1.0
781,Bihar,2021,6,ROBBERY,2.0
782,Bihar,2021,8,ROBBERY,2.0
783,Bihar,2021,10,ROBBERY,1.0
784,Bihar,2021,11,ROBBERY,1.0
785,Bihar,2022,1,ROBBERY,1.0
786,Bihar,2022,3,ROBBERY,1.0
787,Bihar,2022,4,ROBBERY,1.0
788,Bihar,2022,10,ROBBERY,1.0
789,Bihar,2023,2,ROBBERY,2.0
790,Bihar,2023,3,ROBBERY,1.0
791,Bihar,2023,4,ROBBERY,1.0
792,Bihar,2023,8,ROBBERY,1.0
793,Bihar,2023,12,ROBBERY,1.0
794,Bihar,2020,2,SEXUAL ASSAULT,1.0
795,Bihar,2020,5,SEXUAL ASSAULT,2.0
796,Bihar,2020,8,SEXUAL ASSAULT,1.0
797,Bihar,2020,10,SEXUAL ASSAULT,1.0
798,Bihar,2020,12,SEXUAL ASSAULT,1.0
799,Bihar,2021,1,SEXUAL ASSAULT,2.0
800,Bihar,2021,3,SEXUAL ASSAULT,1.0
801,Bihar,2021,4,SEXUAL ASSAULT,2.0
802,Bihar,2021,6,SEXUAL ASSAULT,1.0
803,Bihar,2021,7,SEXUAL ASSAULT,1.0
804,Bihar,2021,8,SEXUAL ASSAULT,1.0
805,Bihar,2021,10,SEXUAL ASSAULT,1.0
806,Bihar,2021,12,SEXUAL ASSAULT,2.0
807,Bihar,2022,4,SEXUAL ASSAULT,4.0
808,Bihar,2022,5,SEXUAL ASSAULT,1.0
809,Bihar,2022,7,SEXUAL ASSAULT,1.0
810,Bihar,2022,8,SEXUAL ASSAULT,1.0
811,Bihar,2022,10,SEXUAL ASSAULT,1.0
812,Bihar,2022,11,SEXUAL ASSAULT,2.0
813,Bihar,2023,1,SEXUAL ASSAULT,1.0
814,Bihar,2023,2,SEXUAL ASSAULT,1.0
815,Bihar,2023,4,SEXUAL ASSAULT,2.0
816,Bihar,2023,7,SEXUAL ASSAULT,1.0
817,Bihar,2023,8,SEXUAL ASSAULT,3.0
818,Bihar,2020,1,SHOPLIFTING,1.0
819,Bihar,2020,2,SHOPLIFTING,2.0
820,Bihar,2020,4,SHOPLIFTING,1.0
821,Bihar,2020,5,SHOPLIFTING,2.0
822,Bihar,2020,7,SHOPLIFTING,1.0
823,Bihar,2020,12,SHOPLIFTING,1.0
824,Bihar,2021,2,SHOPLIFTING,1.0
825,Bihar,2021,4,SHOPLIFTING,1.0
826,Bihar,2021,6,SHOPLIFTING,1.0
827,Bihar,2021,7,SHOPLIFTING,1.0
828,Bihar,2021,10,SHOPLIFTING,2.0
829,Bihar,2021,11,SHOPLIFTING,1.0
830,Bihar,2021,12,SHOPLIFTING,1.0
831,Bihar,2022,1,SHOPLIFTING,2.0
832,Bihar,2022,3,SHOPLIFTING,1.0
833,Bihar,2022,8,SHOPLIFTING,1.0
834,Bihar,2022,11,SHOPLIFTING,1.0
835,Bihar,2023,4,SHOPLIFTING,1.0
836,Bihar,2023,6,SHOPLIFTING,1.0
837,Bihar,2023,7,SHOPLIFTING,2.0
838,Bihar,2023,11,SHOPLIFTING,1.0
839,Bihar,2020,2,TRAFFIC VIOLATION,1.0
840,Bihar,2020,3,TRAFFIC VIOLATION,2.0
841,Bihar,2020,6,TRAFFIC VIOLATION,1.0
842,Bihar,2020,7,TRAFFIC VIOLATION,2.0
843,Bihar,2021,3,TRAFFIC VIOLATION,1.0
844,Bihar,2021,4,TRAFFIC VIOLATION,1.0
845,Bihar,2021,7,TRAFFIC VIOLATION,1.0
846,Bihar,2021,9,TRAFFIC VIOLATION,3.0
847,Bihar,2021,10,TRAFFIC VIOLATION,2.0
848,Bihar,2022,1,TRAFFIC VIOLATION,1.0
849,Bihar,2022,3,TRAFFIC VIOLATION,1.0
850,Bihar,2022,6,TRAFFIC VIOLATION,1.0
851,Bihar,2022,7,TRAFFIC VIOLATION,2.0
852,Bihar,2022,8,TRAFFIC VIOLATION,2.0
853,Bihar,2022,11,TRAFFIC VIOLATION,1.0
854,Bihar,2022,12,TRAFFIC VIOLATION,1.0
855,Bihar,2023,3,TRAFFIC VIOLATION,1.0
856,Bihar,2023,6,TRAFFIC VIOLATION,1.0
857,Bihar,2023,8,TRAFFIC VIOLATION,1.0
858,Bihar,2023,11,TRAFFIC VIOLATION,1.0
859,Bihar,2020,2,VANDALISM,1.0
860,Bihar,2020,5,VANDALISM,1.0
861,Bihar,2020,6,VANDALISM,1.0
862,Bihar,2020,9,VANDALISM,1.0
863,Bihar,2020,11,VANDALISM,2.0
864,Bihar,2021,5,VANDALISM,3.0
865,Bihar,2021,6,VANDALISM,1.0
866,Bihar,2021,9,VANDALISM,1.0
867,Bihar,2021,11,VANDALISM,1.0
868,Bihar,2021,12,VANDALISM,2.0
869,Bihar,2022,5,VANDALISM,1.0
870,Bihar,2022,8,VANDALISM,2.0
871,Bihar,2022,9,VANDALISM,1.0
872,Bihar,2022,11,VANDALISM,2.0
873,Bihar,2023,1,VANDALISM,1.0
874,Bihar,2023,4,VANDALISM,2.0
875,Bihar,2023,8,VANDALISM,5.0
876,Bihar,2023,10,VANDALISM,2.0
877,Bihar,2023,11,VANDALISM,1.0
878,Bihar,2023,12,VANDALISM,2.0
879,Bihar,2020,1,VEHICLE - STOLEN,2.0
880,Bihar,2020,4,VEHICLE - STOLEN,1.0
881,Bihar,2020,6,VEHICLE - STOLEN,1.0
882,Bihar,2020,7,VEHICLE - STOLEN,1.0
883,Bihar,2021,3,VEHICLE - STOLEN,1.0
884,Bihar,2021,7,VEHICLE - STOLEN,1.0
885,Bihar,2021,8,VEHICLE - STOLEN,2.0
886,Bihar,2021,9,VEHICLE - STOLEN,1.0
887,Bihar,2021,11,VEHICLE - STOLEN,1.0
888,Bihar,2021,12,VEHICLE - STOLEN,1.0
889,Bihar,2022,2,VEHICLE - STOLEN,1.0
890,Bihar,2022,4,VEHICLE - STOLEN,1.0
891,Bihar,2022,5,VEHICLE - STOLEN,2.0
892,Bihar,2022,10,VEHICLE - STOLEN,1.0
893,Bihar,2022,11,VEHICLE - STOLEN,1.0
894,Bihar,2022,12,VEHICLE - STOLEN,1.0
895,Bihar,2023,3,VEHICLE - STOLEN,2.0
896,Bihar,2023,5,VEHICLE - STOLEN,1.0
897,Bihar,2023,8,VEHICLE - STOLEN,1.0
898,Bihar,2023,9,VEHICLE - STOLEN,1.0
899,Bihar,2023,11,VEHICLE - STOLEN,1.0
900,Delhi,2020,1,ARSON,5.0
901,Delhi,2020,2,ARSON,5.0
902,Delhi,2020,3,ARSON,8.0
903,Delhi,2020,4,ARSON,8.0
904,Delhi,2020,5,ARSON,3.0
905,Delhi,2020,6,ARSON,4.0
906,Delhi,2020,7,ARSON,5.0
907,Delhi,2020,8,ARSON,3.0
908,Delhi,2020,9,ARSON,4.0
909,Delhi,2020,10,ARSON,7.0
910,Delhi,2020,12,ARSON,5.0
911,Delhi,2021,1,ARSON,4.0
912,Delhi,2021,2,ARSON,6.0
913,Delhi,2021,3,ARSON,3.0
914,Delhi,2021,4,ARSON,2.0
915,Delhi,2021,5,ARSON,5.0
916,Delhi,2021,6,ARSON,6.0
917,Delhi,2021,7,ARSON,3.0
918,Delhi,2021,8,ARSON,6.0
919,Delhi,2021,9,ARSON,1.0
920,Delhi,2021,10,ARSON,2.0
921,Delhi,2021,11,ARSON,6.0
922,Delhi,2021,12,ARSON,5.0
923,Delhi,2022,1,ARSON,1.0
924,Delhi,2022,2,ARSON,8.0
925,Delhi,2022,3,ARSON,6.0
926,Delhi,2022,5,ARSON,3.0
927,Delhi,2022,6,ARSON,6.0
928,Delhi,2022,7,ARSON,4.0
929,Delhi,2022,8,ARSON,4.0
930,Delhi,2022,9,ARSON,4.0
931,Delhi,2022,10,ARSON,6.0
932,Delhi,2022,11,ARSON,3.0
933,Delhi,2022,12,ARSON,3.0
934,Delhi,2023,1,ARSON,3.0
935,Delhi,2023,2,ARSON,1.0
936,Delhi,2023,3,ARSON,5.0
937,Delhi,2023,4,ARSON,6.0
938,Delhi,2023,5,ARSON,2.0
939,Delhi,2023,6,ARSON,6.0
940,Delhi,2023,7,ARSON,4.0
941,Delhi,2023,8,ARSON,2.0
942,Delhi,2023,9,ARSON,3.0
943,Delhi,2023,10,ARSON,5.0
944,Delhi,2023,11,ARSON,10.0
945,Delhi,2023,12,ARSON,3.0
946,Delhi,2020,1,ASSAULT,2.0
947,Delhi,2020,2,ASSAULT,4.0
948,Delhi,2020,3,ASSAULT,8.0
949,Delhi,2020,4,ASSAULT,5.0
950,Delhi,2020,5,ASSAULT,6.0
951,Delhi,2020,6,ASSAULT,3.0
952,Delhi,2020,7,ASSAULT,3.0
953,Delhi,2020,8,ASSAULT,4.0
954,Delhi,2020,9,ASSAULT,2.0
955,Delhi,2020,10,ASSAULT,3.0
956,Delhi,2020,11,ASSAULT,8.0
957,Delhi,2020,12,ASSAULT,4.0
958,Delhi,2021,1,ASSAULT,4.0
959,Delhi,2021,2,ASSAULT,5.0
960,Delhi,2021,3,ASSAULT,3.0
961,Delhi,2021,4,ASSAULT,7.0
962,Delhi,2021,5,ASSAULT,9.0
963,Delhi,2021,6,ASSAULT,2.0
964,Delhi,2021,7,ASSAULT,4.0
965,Delhi,2021,8,ASSAULT,3.0
966,Delhi,2021,9,ASSAULT,2.0
967,Delhi,2021,10,ASSAULT,3.0
968,Delhi,2021,11,ASSAULT,5.0
969,Delhi,2021,12,ASSAULT,9.0
970,Delhi,2022,1,ASSAULT,4.0
971,Delhi,2022,2,ASSAULT,9.0
972,Delhi,2022,3,ASSAULT,5.0
973,Delhi,2022,4,ASSAULT,4.0
974,Delhi,2022,5,ASSAULT,7.0
975,Delhi,2022,6,ASSAULT,4.0
976,Delhi,2022,7,ASSAULT,8.0
977,Delhi,2022,8,ASSAULT,4.0
978,Delhi,2022,9,ASSAULT,3.0
979,Delhi,2022,10,ASSAULT,6.0
980,Delhi,2022,11,ASSAULT,3.0
981,Delhi,2022,12,ASSAULT,7.0
982,Delhi,2023,1,ASSAULT,1.0
983,Delhi,2023,2,ASSAULT,1.0
984,Delhi,2023,3,ASSAULT,8.0
985,Delhi,2023,4,ASSAULT,3.0
986,Delhi,2023,5,ASSAULT,5.0
987,Delhi,2023,6,ASSAULT,3.0
988,Delhi,2023,7,ASSAULT,3.0
989,Delhi,2023,8,ASSAULT,5.0
990,Delhi,2023,10,ASSAULT,5.0
991,Delhi,2023,11,ASSAULT,1.0
992,Delhi,2023,12,ASSAULT,2.0
993,Delhi,2020,1,BURGLARY,7.0
994,Delhi,2020,2,BURGLARY,1.0
995,Delhi,2020,3,BURGLARY,4.0
996,Delhi,2020,4,BURGLARY,6.0
997,Delhi,2020,5,BURGLARY,4.0
998,Delhi,2020,6,BURGLARY,5.0
999,Delhi,2020,7,BURGLARY,8.0
1000,Delhi,2020,8,BURGLARY,9.0
